"","FISV.Open","FISV.High","FISV.Low","FISV.Close","FISV.Volume","FISV.Adjusted"
"2016-09-19",49.66,50.075001,49.505001,49.650002,1413200,49.650002
"2016-09-20",49.990002,50.014999,49.66,49.669998,1578400,49.669998
"2016-09-21",49.939999,50.834999,49.82,50.75,2634600,50.75
"2016-09-22",50.950001,51.375,50.919998,51.165001,2094400,51.165001
"2016-09-23",51.139999,51.34,50.57,50.595001,1411600,50.595001
"2016-09-26",50.294998,50.474998,50.02,50.125,1632400,50.125
"2016-09-27",49.904999,50.380001,49.650002,50.305,1787600,50.305
"2016-09-28",50.365002,50.365002,49.639999,50.115002,2075800,50.115002
"2016-09-29",49.974998,50.279999,49.724998,49.860001,1866600,49.860001
"2016-09-30",49.880001,49.990002,49.474998,49.735001,2913000,49.735001
"2016-10-03",49.549999,49.990002,49.549999,49.875,1600400,49.875
"2016-10-04",50.095001,50.134998,49.264999,49.445,1937200,49.445
"2016-10-05",49.685001,49.939999,49.360001,49.845001,2287800,49.845001
"2016-10-06",49.740002,50.415001,49.709999,50.404999,2037600,50.404999
"2016-10-07",50.439999,50.439999,49.68,49.990002,3070400,49.990002
"2016-10-10",50.115002,50.435001,50,50.27,1269000,50.27
"2016-10-11",50.275002,50.275002,49.285,49.564999,2040400,49.564999
"2016-10-12",49.540001,50.169998,49.310001,50.044998,2073600,50.044998
"2016-10-13",49.740002,50.029999,49.43,49.865002,1706800,49.865002
"2016-10-14",49.25,50.415001,49.25,50.029999,1878600,50.029999
"2016-10-17",50.080002,50.16,49.764999,49.924999,1547000,49.924999
"2016-10-18",50.349998,50.5,50.014999,50.029999,901800,50.029999
"2016-10-19",50.095001,50.224998,49.84,49.904999,2396800,49.904999
"2016-10-20",49.994999,50.060001,49.544998,49.825001,1623600,49.825001
"2016-10-21",49.665001,49.665001,49.035,49.580002,2237200,49.580002
"2016-10-24",49.990002,50.389999,49.869999,50.255001,2110600,50.255001
"2016-10-25",50.25,50.325001,49.785,49.860001,1869400,49.860001
"2016-10-26",49.764999,50.235001,49.724998,49.994999,2165000,49.994999
"2016-10-27",46.615002,48.595001,46.404999,48.375,9091400,48.375
"2016-10-28",48.810001,49.52,48.810001,49.165001,4841600,49.165001
"2016-10-31",49.240002,49.435001,48.740002,49.240002,2924000,49.240002
"2016-11-01",49.369999,49.564999,48.945,49.279999,2957600,49.279999
"2016-11-02",49.310001,49.759998,49.294998,49.330002,2615400,49.330002
"2016-11-03",49.334999,49.345001,49.025002,49.055,2009800,49.055
"2016-11-04",48.705002,49.27,48.705002,48.965,2106000,48.965
"2016-11-07",49.84,49.965,49.474998,49.779999,1974000,49.779999
"2016-11-08",49.509998,50.255001,49.474998,50.084999,1565800,50.084999
"2016-11-09",48.57,50.415001,48.529999,50.255001,2457800,50.255001
"2016-11-10",50.395,50.494999,49.330002,49.900002,2694800,49.900002
"2016-11-11",49.744999,50.355,49.595001,50.27,2651000,50.27
"2016-11-14",50.415001,50.540001,50.025002,50.060001,3401600,50.060001
"2016-11-15",50.174999,50.865002,50.014999,50.77,3699600,50.77
"2016-11-16",50.599998,51.855,50.599998,51.605,5067800,51.605
"2016-11-17",51.535,52.654999,51.535,52.529999,4016400,52.529999
"2016-11-18",52.470001,52.740002,52.084999,52.145,2743800,52.145
"2016-11-21",51.255001,52.75,51.255001,52.720001,2525800,52.720001
"2016-11-22",52.799999,53.189999,52.535,53.154999,2341600,53.154999
"2016-11-23",53.099998,53.799999,52.744999,53.799999,3411400,53.799999
"2016-11-25",53.904999,53.950001,53.43,53.615002,966800,53.615002
"2016-11-28",53.605,53.884998,53.174999,53.305,2852600,53.305
"2016-11-29",53.380001,53.599998,53.185001,53.27,1888800,53.27
"2016-11-30",53.27,53.474998,52.299999,52.310001,3336400,52.310001
"2016-12-01",52.275002,52.424999,51.415001,51.66,2415600,51.66
"2016-12-02",51.700001,52.084999,51.529999,51.685001,2652800,51.685001
"2016-12-05",51.84,52.275002,51.665001,51.814999,3468800,51.814999
"2016-12-06",51.950001,51.974998,51.52,51.625,1537200,51.625
"2016-12-07",51.625,52.450001,51.299999,52.41,1936400,52.41
"2016-12-08",52.279999,52.535,52.115002,52.355,1694400,52.355
"2016-12-09",52.494999,52.494999,52.195,52.395,1597200,52.395
"2016-12-12",52.334999,52.435001,52.18,52.41,1216800,52.41
"2016-12-13",52.705002,53.275002,52.244999,53.049999,1979000,53.049999
"2016-12-14",53.165001,53.465,52.900002,53.014999,2323400,53.014999
"2016-12-15",53.02,53.845001,52.855,53.634998,1845600,53.634998
"2016-12-16",53.665001,53.935001,53.34,53.514999,3494400,53.514999
"2016-12-19",53.485001,54.09,53.369999,53.674999,1102600,53.674999
"2016-12-20",53.945,54.555,53.665001,54.535,1661000,54.535
"2016-12-21",54.355,54.494999,54.09,54.285,1158000,54.285
"2016-12-22",54.290001,54.395,53.709999,53.805,1285800,53.805
"2016-12-23",53.830002,54.099998,53.810001,54,624600,54
"2016-12-27",54.130001,54.514999,53.740002,54.07,1262400,54.07
"2016-12-28",54.134998,54.134998,53.555,53.599998,1376600,53.599998
"2016-12-29",53.724998,54.224998,53.455002,53.639999,1399000,53.639999
"2016-12-30",53.82,53.959999,52.98,53.139999,1670200,53.139999
"2017-01-03",53.41,53.845001,53.244999,53.669998,2142600,53.669998
"2017-01-04",53.66,54.365002,53.654999,54.325001,1359000,54.325001
"2017-01-05",54.23,54.59,54.005001,54.305,1662400,54.305
"2017-01-06",54.205002,55.005001,54.084999,54.915001,1556800,54.915001
"2017-01-09",54.880001,54.945,53.904999,54.049999,1879800,54.049999
"2017-01-10",53.98,54.299999,53.775002,54.115002,1459200,54.115002
"2017-01-11",53.990002,54.275002,53.895,54.27,1071200,54.27
"2017-01-12",54.27,54.805,53.919998,54.709999,1700600,54.709999
"2017-01-13",54.695,55.255001,54.584999,55.150002,1397800,55.150002
"2017-01-17",55.154999,55.75,54.880001,55.220001,1992600,55.220001
"2017-01-18",55.41,55.41,54.924999,55.040001,1463400,55.040001
"2017-01-19",54.935001,55.389999,54.529999,54.674999,1257800,54.674999
"2017-01-20",55.029999,55.16,54.419998,54.785,2327400,54.785
"2017-01-23",54.744999,54.955002,54.259998,54.330002,1746000,54.330002
"2017-01-24",54.455002,54.5,54.029999,54.259998,2211600,54.259998
"2017-01-25",54.400002,54.674999,54.220001,54.27,1749200,54.27
"2017-01-26",54.25,54.404999,53.904999,53.924999,1701200,53.924999
"2017-01-27",54.044998,54.145,53.724998,54.049999,2079200,54.049999
"2017-01-30",54.025002,54.299999,53.669998,54.075001,1908200,54.075001
"2017-01-31",53.970001,54.125,53.52,53.715,1977600,53.715
"2017-02-01",53.564999,53.615002,52.360001,52.689999,3407800,52.689999
"2017-02-02",52.32,52.974998,52.264999,52.73,2628000,52.73
"2017-02-03",53.205002,53.584999,52.255001,53.360001,2376600,53.360001
"2017-02-06",53.255001,53.445,53,53.424999,1758600,53.424999
"2017-02-07",53.419998,53.450001,53.060001,53.209999,1999200,53.209999
"2017-02-08",53.305,54.18,53.099998,53.889999,2448200,53.889999
"2017-02-09",53.889999,55.220001,53.705002,54.735001,3791400,54.735001
"2017-02-10",54.779999,55.055,54.424999,54.535,2453200,54.535
"2017-02-13",54.779999,55.150002,54.68,55.049999,2159400,55.049999
"2017-02-14",54.779999,55.18,54.740002,55.07,1719600,55.07
"2017-02-15",55.07,55.639999,55.014999,55.540001,2675800,55.540001
"2017-02-16",55.619999,55.75,55.220001,55.625,1670600,55.625
"2017-02-17",55.625,55.994999,55.330002,55.990002,1978200,55.990002
"2017-02-21",55.240002,56.27,55.240002,56.195,2022200,56.195
"2017-02-22",56.049999,57.369999,55.509998,56.91,3976800,56.91
"2017-02-23",57.080002,57.544998,56.785,57.450001,2475000,57.450001
"2017-02-24",57.355,58.16,57.185001,58.150002,2062200,58.150002
"2017-02-27",58.02,58.349998,57.724998,57.790001,2380600,57.790001
"2017-02-28",57.764999,58.075001,57.544998,57.700001,2417800,57.700001
"2017-03-01",58.09,58.709999,57.985001,58.555,2092200,58.555
"2017-03-02",58.375,58.615002,58.040001,58.32,1273600,58.32
"2017-03-03",58.23,58.77,58.055,58.75,1279400,58.75
"2017-03-06",58.41,58.705002,58.255001,58.509998,1267600,58.509998
"2017-03-07",58.595001,58.724998,58.349998,58.474998,1228800,58.474998
"2017-03-08",58.619999,58.990002,58.34,58.724998,2061400,58.724998
"2017-03-09",58.834999,59.014999,58.439999,58.724998,2119200,58.724998
"2017-03-10",59.105,59.150002,58.43,58.639999,1953000,58.639999
"2017-03-13",58.599998,58.970001,58.535,58.945,1260200,58.945
"2017-03-14",58.93,59.055,58.465,58.685001,1170600,58.685001
"2017-03-15",59.029999,59.029999,58.400002,58.825001,1738400,58.825001
"2017-03-16",58.880001,58.965,58.355,58.630001,1426400,58.630001
"2017-03-17",58.889999,59.105,58.584999,58.895,3381400,58.895
"2017-03-20",58.955002,58.974998,58.16,58.349998,1611600,58.349998
"2017-03-21",58.560001,58.654999,57.759998,58.080002,2769000,58.080002
"2017-03-22",56.645,58.224998,56.645,57.939999,2725000,57.939999
"2017-03-23",57.869999,58.259998,57.529999,57.924999,1857400,57.924999
"2017-03-24",58.049999,58.27,57.744999,57.970001,1421200,57.970001
"2017-03-27",57.615002,57.93,57.41,57.744999,1600800,57.744999
"2017-03-28",57.689999,58.125,57.41,57.895,2090000,57.895
"2017-03-29",57.794998,58.044998,57.564999,57.955002,1223600,57.955002
"2017-03-30",57.755001,58.235001,57.755001,57.965,930600,57.965
"2017-03-31",57.759998,58.009998,57.645,57.654999,1655400,57.654999
"2017-04-03",57.75,58.005001,57.474998,57.82,2268800,57.82
"2017-04-04",57.68,58.049999,57.505001,57.689999,1559000,57.689999
"2017-04-05",57.84,58.485001,57.68,57.785,1430000,57.785
"2017-04-06",57.650002,57.994999,57.575001,57.830002,1006600,57.830002
"2017-04-07",57.945,58.07,57.68,57.91,1464800,57.91
"2017-04-10",57.724998,58.27,57.645,57.965,1560200,57.965
"2017-04-11",57.849998,58.130001,57.560001,58.130001,1128400,58.130001
"2017-04-12",57.764999,58.064999,57.735001,57.895,1294000,57.895
"2017-04-13",57.994999,58.290001,57.584999,57.595001,1333600,57.595001
"2017-04-17",57.855,58.244999,57.855,58.224998,1264200,58.224998
"2017-04-18",58.080002,58.305,58.014999,58.174999,957200,58.174999
"2017-04-19",58.220001,58.525002,58,58.275002,1229200,58.275002
"2017-04-20",58.544998,58.994999,58.285,58.895,1197800,58.895
"2017-04-21",58.849998,59.285,58.700001,59.200001,2042800,59.200001
"2017-04-24",59.794998,60,59.455002,59.720001,1931600,59.720001
"2017-04-25",59.985001,60.044998,59.619999,59.810001,1734000,59.810001
"2017-04-26",59.724998,60.220001,59.584999,59.994999,2162200,59.994999
"2017-04-27",60.424999,61.455002,59.775002,59.945,2649400,59.945
"2017-04-28",60.060001,60.060001,59.185001,59.57,1655400,59.57
"2017-05-01",59.75,59.814999,59.415001,59.544998,1273400,59.544998
"2017-05-02",59.720001,59.720001,59.145,59.32,1868400,59.32
"2017-05-03",59.314999,59.32,58.665001,59.23,2265200,59.23
"2017-05-04",59.314999,60.59,58.875,60.125,2170400,60.125
"2017-05-05",60.169998,60.205002,59.630001,60,1268600,60
"2017-05-08",59.990002,60.09,59.705002,59.919998,1238400,59.919998
"2017-05-09",60,60.099998,59.695,59.865002,1919200,59.865002
"2017-05-10",59.709999,59.945,59.544998,59.625,1207200,59.625
"2017-05-11",59.485001,59.950001,59.049999,59.93,1217000,59.93
"2017-05-12",59.82,59.955002,59.595001,59.889999,1055800,59.889999
"2017-05-15",59.814999,60.470001,59.814999,60.450001,1457000,60.450001
"2017-05-16",60.125,60.57,59.744999,59.875,1540200,59.875
"2017-05-17",59.505001,60.005001,59.365002,59.564999,1761000,59.564999
"2017-05-18",59.650002,60.185001,59.474998,60.02,1433800,60.02
"2017-05-19",60.060001,60.555,59.735001,60.34,1767000,60.34
"2017-05-22",60.375,61.244999,60.34,61.16,1606200,61.16
"2017-05-23",61.455002,61.584999,61.029999,61.169998,1511600,61.169998
"2017-05-24",61.134998,61.395,61,61.380001,1186000,61.380001
"2017-05-25",61.435001,62.400002,61.41,62.259998,1628200,62.259998
"2017-05-26",62.294998,62.404999,61.935001,62.044998,1102800,62.044998
"2017-05-30",61.965,62.349998,61.845001,62.264999,1018200,62.264999
"2017-05-31",62.445,62.665001,62.165001,62.639999,3064200,62.639999
"2017-06-01",62.695,62.82,62.189999,62.615002,1792000,62.615002
"2017-06-02",62.799999,62.955002,62.285,62.855,1534800,62.855
"2017-06-05",63,63.139999,62.525002,62.73,1268800,62.73
"2017-06-06",62.705002,62.900002,62.154999,62.215,2307600,62.215
"2017-06-07",62.25,62.580002,61.990002,62.549999,1400400,62.549999
"2017-06-08",62.485001,62.59,61.419998,61.875,1643200,61.875
"2017-06-09",61.959999,62.209999,60.974998,61.43,1646200,61.43
"2017-06-12",61.224998,61.794998,61.130001,61.59,1749400,61.59
"2017-06-13",61.564999,62.345001,61.404999,62.255001,1328800,62.255001
"2017-06-14",62.52,62.775002,61.845001,62.310001,1471400,62.310001
"2017-06-15",61.950001,62.775002,61.685001,62.735001,1282800,62.735001
"2017-06-16",60.869999,62.794998,60.869999,62.325001,3464800,62.325001
"2017-06-19",62.529999,62.66,62.325001,62.595001,1556200,62.595001
"2017-06-20",62.384998,62.974998,62.195,62.310001,1924800,62.310001
"2017-06-21",62.369999,62.880001,62.154999,62.689999,2306400,62.689999
"2017-06-22",62.610001,62.810001,61.974998,62.455002,1367200,62.455002
"2017-06-23",62.485001,62.73,62.32,62.400002,2779400,62.400002
"2017-06-26",62.529999,63.549999,62.07,62.165001,1292400,62.165001
"2017-06-27",61.93,62.040001,61.404999,61.424999,1336200,61.424999
"2017-06-28",61.580002,62.125,61.150002,62.029999,1563800,62.029999
"2017-06-29",61.810001,61.82,60.185001,60.805,2319000,60.805
"2017-06-30",61.07,61.384998,60.685001,61.169998,2035600,61.169998
"2017-07-03",61.380001,61.740002,60.619999,60.654999,923000,60.654999
"2017-07-05",60.744999,61.360001,60.639999,61.174999,1739000,61.174999
"2017-07-06",60.805,61.049999,60.365002,60.895,1668800,60.895
"2017-07-07",61,61.735001,61,61.384998,1408800,61.384998
"2017-07-10",61.445,61.549999,61.235001,61.400002,1013200,61.400002
"2017-07-11",61.369999,61.445,60.884998,61.014999,2213800,61.014999
"2017-07-12",61.389999,61.77,61.345001,61.720001,1288800,61.720001
"2017-07-13",61.73,61.965,61.439999,61.634998,1419200,61.634998
"2017-07-14",61.834999,61.93,61.654999,61.805,1028600,61.805
"2017-07-17",62.035,62.75,61.994999,62.625,1673600,62.625
"2017-07-18",62.560001,62.720001,62.240002,62.529999,1289200,62.529999
"2017-07-19",62.705002,63.014999,62.5,62.880001,1117000,62.880001
"2017-07-20",62.915001,63.240002,62.73,63.115002,1021400,63.115002
"2017-07-21",62.889999,63.630001,62.889999,63.355,1172000,63.355
"2017-07-24",63.255001,63.465,62.974998,63.240002,1535200,63.240002
"2017-07-25",63.25,63.595001,63.035,63.195,797600,63.195
"2017-07-26",63.314999,63.605,63.174999,63.505001,747400,63.505001
"2017-07-27",63.445,63.73,63.18,63.485001,1246000,63.485001
"2017-07-28",63.32,63.650002,62.904999,63.115002,923200,63.115002
"2017-07-31",63.41,64.285004,63.314999,64.25,2789200,64.25
"2017-08-01",64.285004,64.675003,64.029999,64.635002,2220800,64.635002
"2017-08-02",62.27,64.425003,61.959999,61.985001,4454800,61.985001
"2017-08-03",62.084999,62.235001,61.389999,61.985001,2251800,61.985001
"2017-08-04",62.200001,62.200001,61.43,61.540001,1943400,61.540001
"2017-08-07",61.544998,62.134998,61.445,62.040001,1626000,62.040001
"2017-08-08",61.724998,62.060001,61.654999,61.790001,1020600,61.790001
"2017-08-09",61.634998,61.825001,61.32,61.650002,1097000,61.650002
"2017-08-10",61.305,61.790001,61.134998,61.244999,1286600,61.244999
"2017-08-11",61.439999,61.715,61.369999,61.419998,898800,61.419998
"2017-08-14",61.485001,62.134998,61.485001,62.025002,1137400,62.025002
"2017-08-15",62.014999,62.459999,61.875,62.349998,1114400,62.349998
"2017-08-16",62.490002,62.735001,61.990002,62.415001,1218200,62.415001
"2017-08-17",62.049999,62.169998,60.5,60.544998,2350600,60.544998
"2017-08-18",60.470001,60.860001,59.849998,60.18,1857800,60.18
"2017-08-21",60.32,60.575001,60.044998,60.384998,1649800,60.384998
"2017-08-22",60.575001,61.380001,60.509998,61.310001,1274400,61.310001
"2017-08-23",61.110001,61.244999,60.764999,61.075001,973600,61.075001
"2017-08-24",61.025002,61.150002,60.669998,60.755001,897400,60.755001
"2017-08-25",60.994999,61.470001,60.834999,61.16,1739600,61.16
"2017-08-28",61.330002,61.549999,61.25,61.415001,891600,61.415001
"2017-08-29",61.095001,61.595001,61.084999,61.509998,1152400,61.509998
"2017-08-30",61.52,61.855,61.32,61.605,1145800,61.605
"2017-08-31",61.869999,62.025002,61.615002,61.855,1689000,61.855
"2017-09-01",62.095001,62.310001,61.330002,61.5,955800,61.5
"2017-09-05",61.290001,61.355,60.66,60.93,1737200,60.93
"2017-09-06",61.185001,61.330002,60.584999,61.205002,2338400,61.205002
"2017-09-07",61.465,61.785,61.084999,61.415001,1207200,61.415001
"2017-09-08",61.334999,61.73,61.014999,61.330002,1417400,61.330002
"2017-09-11",61.700001,62.235001,61.400002,62.16,1179400,62.16
"2017-09-12",62.154999,62.490002,61.959999,62.290001,1050000,62.290001
"2017-09-13",62.029999,62.169998,61.794998,61.994999,977800,61.994999
"2017-09-14",61.799999,62.049999,61.580002,61.775002,1304800,61.775002
"2017-09-15",61.810001,62.154999,61.509998,62.025002,2969000,62.025002
"2017-09-18",61.955002,62.785,61.884998,62.764999,1524400,62.764999
"2017-09-19",62.825001,63.130001,62.514999,62.584999,1133000,62.584999
"2017-09-20",62.705002,62.919998,62.195,62.549999,1041000,62.549999
"2017-09-21",62.544998,62.634998,62.145,62.380001,1167400,62.380001
"2017-09-22",62.279999,63.145,62.235001,63.115002,1639000,63.115002
"2017-09-25",62.895,63.575001,62.75,63.555,2289800,63.555
"2017-09-26",63.805,63.955002,63.5,63.740002,1895600,63.740002
"2017-09-27",63.994999,64.315002,63.93,64.18,1809400,64.18
"2017-09-28",63.875,64.32,63.834999,64.105003,1888200,64.105003
"2017-09-29",64.059998,64.805,63.935001,64.480003,2444000,64.480003
"2017-10-02",64.610001,64.904999,64.165001,64.434998,1349400,64.434998
"2017-10-03",64.574997,64.760002,64.379997,64.415001,1093400,64.415001
"2017-10-04",64.294998,64.385002,63.84,64.290001,967000,64.290001
"2017-10-05",64.480003,64.620003,64.074997,64.455002,1383000,64.455002
"2017-10-06",64.449997,64.449997,63.584999,63.740002,2666400,63.740002
"2017-10-09",63.779999,63.93,63.605,63.755001,1903200,63.755001
"2017-10-10",63.970001,64.324997,63.865002,63.935001,1401600,63.935001
"2017-10-11",63.855,63.965,63.224998,63.369999,1669200,63.369999
"2017-10-12",63.365002,63.794998,63.349998,63.584999,2821400,63.584999
"2017-10-13",63.384998,64,63.384998,63.540001,1405400,63.540001
"2017-10-16",63.52,63.75,63.375,63.599998,1252000,63.599998
"2017-10-17",63.540001,63.705002,63.154999,63.314999,931200,63.314999
"2017-10-18",63.25,63.755001,63.25,63.535,1193600,63.535
"2017-10-19",63.474998,63.884998,63.32,63.775002,957200,63.775002
"2017-10-20",64.065002,64.290001,63.904999,64.220001,1181400,64.220001
"2017-10-23",64.345001,64.599998,63.915001,63.994999,1348400,63.994999
"2017-10-24",64,64.235001,63.57,63.695,1933600,63.695
"2017-10-25",63.445,64.300003,63.32,64.105003,2131000,64.105003
"2017-10-26",64.540001,64.754997,64.279999,64.470001,930400,64.470001
"2017-10-27",64.355003,65.099998,64.245003,65.089996,1617200,65.089996
"2017-10-30",65.025002,65.089996,64.360001,64.724998,1909600,64.724998
"2017-10-31",64.595001,64.849998,64.254997,64.714996,2634600,64.714996
"2017-11-01",62,62.895,60.189999,62.759998,10332000,62.759998
"2017-11-02",62.810001,63.59,62.674999,63.290001,3104600,63.290001
"2017-11-03",63.23,63.549999,63.07,63.514999,2077200,63.514999
"2017-11-06",63.48,63.904999,63.294998,63.884998,2456800,63.884998
"2017-11-07",63.869999,63.965,63.169998,63.485001,1943200,63.485001
"2017-11-08",63.380001,64.555,63.264999,64.410004,1401000,64.410004
"2017-11-09",64.059998,64.580002,63.709999,64.440002,1847200,64.440002
"2017-11-10",64.269997,64.269997,63.790001,64,965400,64
"2017-11-13",63.985001,64.285004,63.689999,64.080002,1387000,64.080002
